source_id,ra,dec,parallax,parallax_error,distance,g_mag,bp_mag,rp_mag,abs_g_mag,bp_rp_color,teff,logg,mh,ag,ebpminrp,stellar_type
3486585731564032,46.46195983886719,4.304666996002197,4.909040451049805,0.09621745347976685,203.70579749167655,17.143190383911133,18.7318115234375,15.922033309936523,10.598173437663014,2.8097782135009766,3373.81103515625,4.659599781036377,-0.2831000089645386,0.5866000056266785,0.3799999952316284,Other
3486590027003008,46.4610481262207,4.308269500732422,1.0323622226715088,0.031797029078006744,968.6522598746756,15.011871337890625,15.476941108703613,14.364572525024414,5.08103185780827,1.1123685836791992,5682.1201171875,4.408299922943115,-0.30239999294281006,0.5719000101089478,0.30880001187324524,Red MS
3487135487389568,46.50617218017578,4.3438496589660645,0.8544974327087402,0.0863523930311203,1170.2785306563408,17.23551368713379,17.943866729736328,16.438581466674805,6.894067498356112,1.5052852630615234,4227.6552734375,4.6894001960754395,-0.3555000126361847,0.019500000402331352,0.010400000028312206,Red MS
3487895697063168,46.344669342041016,4.3013176918029785,0.5088128447532654,0.0637407898902893,1965.3591891630058,16.35438346862793,16.781877517700195,15.768350601196289,4.8871738003738585,1.0135269165039062,5342.1015625,4.641300201416016,-0.9404000043869019,0.2125999927520752,0.1152999997138977,Sub-Giant
3488716035360256,46.355438232421875,4.359786510467529,6.767314434051514,0.10004100203514099,147.76910541768805,17.074508666992188,18.763736724853516,15.850178718566895,11.226590446262627,2.913558006286621,3342.99755859375,4.957399845123291,-0.2248000055551529,0.6625999808311462,0.43070000410079956,Other
3489235726859264,46.27128219604492,4.3498992919921875,1.635364055633545,0.08840682357549667,611.4846394936797,16.796730041503906,17.672212600708008,15.887917518615723,7.864802281387446,1.7842950820922852,4375.927734375,4.547599792480469,0.03220000118017197,0.6223999857902527,0.3319999873638153,Red MS
3490163439792256,46.393428802490234,4.364387512207031,2.9996776580810547,0.02519364468753338,333.36915295082645,14.424513816833496,15.052623748779297,13.666358947753906,6.809886759035029,1.3862648010253906,4591.59375,4.525300025939941,-0.3109999895095825,0.23999999463558197,0.12710000574588776,Red MS
3490472677435008,46.437599182128906,4.384009838104248,0.8749270439147949,0.03023340180516243,1142.9524403835726,15.102814674377441,15.513079643249512,14.523971557617188,4.812673878082165,0.9891080856323242,5332.93310546875,4.33620023727417,-0.8382999897003174,0.16869999468326569,0.09139999747276306,Sub-Giant
3490575756648704,46.477088928222656,4.404448509216309,2.5241007804870605,0.017354901880025864,396.18069442022676,11.468465805053711,11.83436107635498,10.929047584533691,3.4789992606392843,0.9053134918212891,5994.2685546875,4.060100078582764,-0.13950000703334808,0.3625999987125397,0.19539999961853027,Sub-Giant
3490610116387584,46.45801544189453,4.409104824066162,0.7284947633743286,0.043874241411685944,1372.6934636675783,15.993736267089844,16.471900939941406,15.353602409362793,5.3058684385203225,1.1182985305786133,5415.26171875,4.558300018310547,-0.4706000089645386,0.43209999799728394,0.2329999953508377,Red MS
3491980210537856,46.393341064453125,4.465421676635742,0.7448984384536743,0.05964793264865875,1342.4648896779647,16.268033981323242,16.749622344970703,15.615341186523438,5.628519300595682,1.1342811584472656,4728.08740234375,4.2967000007629395,-1.924299955368042,0.007699999958276749,0.00419999985024333,Red MS
3492156304613504,46.57910919189453,4.361870288848877,0.7403122782707214,0.06496534496545792,1350.7813247888812,16.74102783203125,17.361242294311523,15.995391845703125,6.088102593672787,1.3658504486083984,4622.59130859375,4.51200008392334,-1.0556999444961548,0.3422999978065491,0.18379999697208405,Red MS
3492426887112320,46.564842224121094,4.381751537322998,3.8719639778137207,0.10600656270980835,258.26686553128616,17.468595504760742,18.869064331054688,16.3002872467041,10.408252046096578,2.568777084350586,3467.05615234375,4.911300182342529,-0.295199990272522,0.48190000653266907,0.30059999227523804,Other
3492602981210624,46.63052749633789,4.379594802856445,3.518571138381958,0.03572717681527138,284.2062759770882,14.950857162475586,15.890523910522461,13.991576194763184,7.682688842510528,1.8989477157592773,4205.94580078125,4.597799777984619,0.3684999942779541,0.6039999723434448,0.3287000060081482,Red MS
3492671700687616,46.61158752441406,4.385573863983154,1.0203287601470947,0.02427978813648224,980.0762646892713,14.59962272644043,15.035734176635742,13.99632453918457,4.643323368156466,1.0394096374511719,5785.18408203125,4.287600040435791,-0.21089999377727509,0.4246000051498413,0.22759999334812164,Sub-Giant
3493869996140928,46.6148681640625,4.437606334686279,1.6914125680923462,0.10457439720630646,591.2218100211036,17.405029296875,18.374055862426758,16.44816780090332,8.546277063402723,1.9258880615234375,4245.1982421875,4.527900218963623,0.0034000000450760126,0.7918000221252441,0.42399999499320984,Red MS
3493874291528960,46.607662200927734,4.443146228790283,0.6678914427757263,0.03585660830140114,1497.2493072288,15.621454238891602,16.00890350341797,15.054076194763184,4.74498363484164,0.9548273086547852,5408.69580078125,4.329100131988525,-1.4957000017166138,0.15770000219345093,0.08619999885559082,Sub-Giant
3494286608388736,46.6733512878418,4.421905517578125,1.5684515237808228,0.016667118296027184,637.5715059330971,13.661787986755371,14.085310935974121,13.071954727172852,4.639143489141814,1.0133562088012695,5392.01025390625,4.266900062561035,-0.4993000030517578,0.2354000061750412,0.12690000236034393,Sub-Giant
3494424047340032,46.70488357543945,4.443486213684082,1.4622477293014526,0.10805664956569672,683.8786478934877,17.616565704345703,18.58358383178711,16.659832000732422,8.441670482484152,1.9237518310546875,3611.987060546875,4.410600185394287,-1.121000051498413,0.10429999977350235,0.05700000002980232,Red MS
3495042522629504,46.72921371459961,4.4872727394104,1.6497957706451416,0.014427284710109234,606.1356307204962,13.291510581970215,13.668318748474121,12.746007919311523,4.378661511611016,0.9223108291625977,5688.0654296875,4.256800174713135,-0.5595999956130981,0.24040000140666962,0.13009999692440033,Sub-Giant
3495454839492480,46.6185188293457,4.473031044006348,1.6922945976257324,0.02144116722047329,590.9136632611055,14.582304000854492,15.042327880859375,13.954896926879883,5.724683841019623,1.0874309539794922,5443.48486328125,4.531799793243408,-0.3621000051498413,0.39259999990463257,0.21119999885559082,Red MS
3495729717398400,46.60629653930664,4.490866184234619,2.9345147609710693,0.0240340419113636,340.77184183905314,14.878744125366211,15.607840538024902,14.050873756408691,7.216425617415604,1.556966781616211,4435.5830078125,4.625899791717529,0.13349999487400055,0.351500004529953,0.18520000576972961,Red MS
3496137738897536,46.68454360961914,4.5297770500183105,1.7503193616867065,0.10139700025320053,571.3243090885675,17.4924373626709,18.61208724975586,16.464984893798828,8.708023847143034,2.1471023559570312,6004.90673828125,4.493199825286865,-1.1959999799728394,2.6019999980926514,1.4529000520706177,Red MS
3496348192686336,46.685997009277344,4.536405563354492,1.714614987373352,0.0619998537003994,583.2213105356772,16.760969161987305,17.698902130126953,15.800902366638184,7.931802239767601,1.8979997634887695,4182.6484375,4.517199993133545,0.002400000113993883,0.6887000203132629,0.37070000171661377,Red MS
3496348192686592,46.68464279174805,4.534610748291016,1.7246257066726685,0.018907181918621063,579.8359586842216,14.076931953430176,14.611705780029297,13.350664138793945,5.260406229709133,1.2610416412353516,5848.95654296875,4.280099868774414,-0.35760000348091125,0.9243000149726868,0.5020999908447266,Red MS
3496348192720384,46.67662048339844,4.540894508361816,1.0192041397094727,0.021931059658527374,981.1577102552322,14.597053527832031,15.0236234664917,13.995111465454102,4.638359422692888,1.0285120010375977,5840.03076171875,4.236700057983398,-0.3249000012874603,0.5081999897956848,0.27489998936653137,Sub-Giant
